videoId,trackKey,trackId,pedestrianId,firstOffsetSeconds,lastOffsetSeconds,bestOffsetSeconds,firstObservedAt,lastObservedAt,firstTimestamp,lastTimestamp,bestTimestamp,sampleCount,roiQualifiedSampleCount,maxOcclusionClass,thumbnailPath,previewPath,appearanceSummary
cddc3f69,cddc3f69:181,5141b0ec,181,1.63,1.63,1.63,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-181.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:184,d27ef1f1,184,1.65,2.47,2.29,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:02 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-184.jpg,,"Representative crop suggests head region appears gray, upper clothing appears black, lower clothing appears brown. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:186,72de87e8,186,1.67,1.7,1.67,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,1,storage/videos/processed/cddc3f69/tracks/track-186.jpg,,"Representative crop suggests head region appears yellow, upper clothing appears yellow, lower clothing appears brown. Visibility shows light occlusion."
cddc3f69,cddc3f69:195,fe8078c8,195,1.72,1.74,1.72,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,0,storage/videos/processed/cddc3f69/tracks/track-195.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows light occlusion."
cddc3f69,cddc3f69:198,32d47aa2,198,1.74,1.87,1.87,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,1,2,storage/videos/processed/cddc3f69/tracks/track-198.jpg,,"Representative crop suggests head region appears red, upper clothing appears blue, lower clothing appears blue. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:212,79791650,212,1.84,1.84,1.84,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,0,storage/videos/processed/cddc3f69/tracks/track-212.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows light occlusion."
cddc3f69,cddc3f69:215,ed85417f,215,1.89,2.05,2.04,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:02 PM,2,2,1,storage/videos/processed/cddc3f69/tracks/track-215.jpg,,"Representative crop suggests head region appears yellow, upper clothing appears yellow, lower clothing appears brown. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:219,424089fb,219,1.9,1.97,1.95,2025-01-23T13:00:01,2025-01-23T13:00:01,1:00:01 PM,1:00:01 PM,1:00:01 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-219.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:220,2207a262,220,1.9,2.37,1.9,2025-01-23T13:00:01,2025-01-23T13:00:02,1:00:01 PM,1:00:02 PM,1:00:01 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-220.jpg,,"Representative crop suggests head region appears brown, upper clothing appears black, lower clothing appears gray. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:243,6c5aaf59,243,2.12,2.24,2.15,2025-01-23T13:00:02,2025-01-23T13:00:02,1:00:02 PM,1:00:02 PM,1:00:02 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-243.jpg,,"Representative crop suggests head region appears gray, upper clothing appears blue, lower clothing appears black. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:247,dfca9f26,247,2.14,2.24,2.14,2025-01-23T13:00:02,2025-01-23T13:00:02,1:00:02 PM,1:00:02 PM,1:00:02 PM,1,0,2,storage/videos/processed/cddc3f69/tracks/track-247.jpg,,"Representative crop suggests head region appears brown, upper clothing appears black, lower clothing appears pink. Visibility shows heavy occlusion."
cddc3f69,cddc3f69:249,b078c19e,249,2.17,2.24,2.2,2025-01-23T13:00:02,2025-01-23T13:00:02,1:00:02 PM,1:00:02 PM,1:00:02 PM,1,0,1,storage/videos/processed/cddc3f69/tracks/track-249.jpg,,"Representative crop suggests head region appears yellow, upper clothing appears yellow, lower clothing appears brown. Visibility shows moderate occlusion."
cddc3f69,cddc3f69:252,2b83fca6,252,2.2,3.2,2.59,2025-01-23T13:00:02,2025-01-23T13:00:03,1:00:02 PM,1:00:03 PM,1:00:02 PM,2,0,2,storage/videos/processed/cddc3f69/tracks/track-252.jpg,,"Representative crop suggests head region appears gray, upper clothing appears gray, lower clothing appears gray. Visibility shows heavy occlusion."
